City,Car Name,Price,Mileage,Fuel Type,Transmission,Car URL,Year
Mumbai,Mahindra XUV500 W7 BSIV,891000.0,80000.0,Diesel,Manual,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w7-bsiv-cars-Mumbai_a37f001b-cc82-486d-9de2-b15b8bbd050e.htm,2018
Mumbai,Maruti Ciaz 1.4 AT Zeta,675000.0,74000.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-14-at-zeta-cars-Mumbai_3f10645b-8b29-4b59-b418-fb01f410fca0.htm,2017
Mumbai,Renault Triber RXZ Dual Tone,655000.0,13881.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Renault-triber-rxz-dual-tone-cars-Thane_d38cb0d1-d9d6-44c8-9377-39e370efd454.htm,2022
Mumbai,Audi Q3 30 TFSI Premium FWD,2150000.0,68000.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Audi-q3-30-tfsi-premium-fwd-cars-Mumbai_1d49fbc2-4ce3-4b33-a920-e432c37f54c3.htm?adId=3499&adType=41,2018
Mumbai,Honda City ZX MT,731000.0,43207.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Honda-city-zx-mt-cars-Mumbai_4298976c-6544-4c43-8626-34dcb824d0de.htm,2017
Mumbai,Hyundai Grand i10 1.2 Kappa Asta,343000.0,58647.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-asta-cars-Mumbai_0c1c7535-1969-475d-8502-d40dadaf3d98.htm,2014
Mumbai,Hyundai Grand i10 1.2 Kappa Asta,345000.0,68653.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-asta-cars-Mumbai_f220b9ae-6601-4d37-89f2-6748af8435d0.htm,2015
Mumbai,Honda Jazz V CVT,611000.0,58999.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Honda-jazz-v-cvt-cars-Thane_4ea14f70-aafa-442a-bee7-9d0e8709111d.htm?adId=3164&adType=41,2019
Mumbai,Maruti Ciaz AT ZXi,528000.0,96174.0,Petrol,Automatic,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-at-zxi-cars-Mumbai_b88ea6a4-38fc-473b-87b6-1dc476b48e24.htm,2016
Mumbai,Honda Amaze VX i-VTEC,359000.0,61382.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Honda-amaze-vx-i-vtec-cars-Mumbai_48736258-858c-45df-92b1-49c82f3fd172.htm,2013
Mumbai,Renault Kiger RXZ AMT,875000.0,17210.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Renault-kiger-rxz-amt-cars-Mumbai_edb9c39a-28dc-499c-ae66-f3451973f684.htm,2023
Mumbai,Renault Duster 85PS Diesel RxZ,545000.0,113000.0,Diesel,Manual,https://www.cardekho.com/used-car-details/used-Renault-duster-85ps-diesel-rxz-cars-Thane_3774afee-0bbc-445b-92ef-7e460792ae70.htm?adId=3038&adType=41,2016
Mumbai,Maruti Ciaz Alpha Diesel,577000.0,85571.0,Diesel,Manual,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-alpha-diesel-cars-Mumbai_bbbf6f9a-bf23-4e10-b114-68ea79326d52.htm,2017
Mumbai,Hyundai i20 Asta,628000.0,16871.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-cars-Mumbai_87e95905-d1e6-49dc-8f27-f469405c8a55.htm,2018
Mumbai,Honda City ZX MT,863000.0,30600.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Honda-city-zx-mt-cars-Thane_608f92ea-4bc5-4a6b-8523-8463cec184bc.htm,2018
Mumbai,Skoda Rapid 1.6 MPI AT Elegance Black Package,520000.0,48999.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Skoda-rapid-16-mpi-at-elegance-black-package-cars-Mumbai_456bab6d-96f8-442b-a41a-e06e644bbc3b.htm?adId=2&adType=41,2015
Mumbai,Honda City ZX MT,741000.0,56982.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Honda-city-zx-mt-cars-Thane_dfa9ff72-01e5-48f3-ae64-516acbe635a4.htm,2018
Mumbai,Maruti Baleno Zeta Diesel,672000.0,42332.0,Diesel,Manual,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-zeta-diesel-cars-Mumbai_1022e29c-a970-41a4-ab43-548cc62b4c44.htm,2021
Mumbai,Honda City i VTEC CVT VX,525000.0,61000.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-cvt-vx-cars-Mumbai_37318886-269d-4df0-8fff-ddf80f7409fb.htm,2015
Mumbai,MG Hector 1.5 Turbo Savvy Pro CVT BSVI,2165000.0,9000.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Mg-hector-15-turbo-savvy-pro-cvt-bsvi-cars-Mumbai_838aaaa3-4c42-4861-8145-0e3db9b81d6a.htm?adId=3423&adType=41,2024
Mumbai,Hyundai Elantra 2.0 SX Option AT,850000.0,69400.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Hyundai-elantra-20-sx-option-at-cars-Mumbai_919ce999-eedf-46d6-a2f2-b54f0dbed558.htm,2016
Mumbai,Maruti Ertiga VXI Petrol,869999.0,56010.0,Petrol,Manual,https://www.cardekho.com/used-car-details/used-Maruti-ertiga-vxi-petrol-cars-Mumbai_b56b1bda-7101-469d-ac3c-903f05bdf8ee.htm,2019
Mumbai,Honda City ZX MT,690000.0,75154.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Honda-city-zx-mt-cars-Mumbai_a09d2fac-0348-4da8-9455-2757ae474685.htm,2017
Mumbai,Hyundai Creta 1.6 SX Automatic,925000.0,27000.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Hyundai-creta-16-sx-automatic-cars-Mumbai_f1b22c34-ef69-40d9-a196-3532abcde574.htm?adId=3578&adType=41,2018
Mumbai,MG Hector Plus Smart DCT,1042000.0,38739.0,Petrol,Automatic,https://www.cardekho.com/buy-used-car-details/used-Mg-hector-plus-smart-dct-cars-Thane_876b7d57-50ad-4d90-981b-4f69ad3ae011.htm,2019
Mumbai,Maruti Vitara Brezza ZDi Plus,735000.0,47047.0,Diesel,Manual,https://www.cardekho.com/used-car-details/used-Maruti-vitara-brezza-zdi-plus-cars-Mumbai_de611d1a-0f40-46ad-a17c-c7aeba0a1e4c.htm,2016
Mumbai,Bentley Continental Flying Spur BSIV,4000000.0,97000.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Bentley-continental-flying-spur-bsiv-cars-Thane_5d68501b-7f9f-4dd4-8a90-ec5c9b8385b4.htm,2009
Mumbai,Tata Nexon EV XZ Plus,965000.0,35000.0,Electric,Automatic,https://www.cardekho.com/used-car-details/used-Tata-nexon-ev-xz-plus-cars-Mumbai_87419b19-91bf-469a-b033-79e0cac512f9.htm?adId=2948&adType=41,2020
Mumbai,Honda City i VTEC V,535000.0,57000.0,Petrol,Manual,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-v-cars-Mumbai_09c0bc97-61a9-46e9-aadc-ff7d672e9d7f.htm,2015
Mumbai,Mercedes-Benz S-Class S 350 CDIL,1500000.0,76900.0,Diesel,Automatic,https://www.cardekho.com/used-car-details/used-Mercedes-benz-s-class-s-350-cdil-cars-Thane_dbccf6b3-814b-46a0-9d5e-7b20e4d81f58.htm,2012
Mumbai,Honda City i VTEC SV,589000.0,78048.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Honda-city-i-vtec-sv-cars-Mumbai_837056ef-10e3-4638-a76e-d233bfd37ac0.htm,2016
Mumbai,MG ZS EV Exclusive,1685000.0,42999.0,Electric,Automatic,https://www.cardekho.com/used-car-details/used-Mg-zs-ev-exclusive-cars-Thane_265f4811-6025-4631-a182-924351d9a7c7.htm?adId=3537&adType=41,2022
Mumbai,Ford Fiesta Petrol Titanium,313000.0,72401.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Ford-fiesta-petrol-titanium-cars-Mumbai_f4bc96fd-77b5-45a6-a760-e572cd2280c3.htm,2012
Mumbai,Mini 5 DOOR Cooper D,1875000.0,24000.0,Diesel,Automatic,https://www.cardekho.com/used-car-details/used-Mini-5-door-cooper-d-cars-Mumbai_50fa9c16-327f-4a54-bca3-cc7f5e618ee1.htm,2016
Mumbai,Maruti Baleno 1.3 Alpha,531000.0,60440.0,Diesel,Manual,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-13-alpha-cars-Mumbai_0e7613f6-082f-48ac-81e0-79e3493844ba.htm,2017
Mumbai,Honda City i VTEC CVT VX,575000.0,75000.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-cvt-vx-cars-Mumbai_9906fe67-6c3c-410f-bcf5-556a33754fa5.htm?adId=3057&adType=41,2016
Mumbai,Hyundai i20 Active 1.2 S,525000.0,67694.0,Petrol,Manual,https://www.cardekho.com/used-car-details/used-Hyundai-i20-active-12-s-cars-Mumbai_eca12e7d-525a-4742-89f6-3a7bce1a851c.htm,2015
Mumbai,Hyundai i20 Active SX Petrol,575000.0,32722.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-active-sx-petrol-cars-Mumbai_344aaf84-eb65-446a-b11b-24099f97c6ee.htm,2017
Mumbai,Maruti Ciaz AT ZXi,675000.0,39990.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-at-zxi-cars-Mumbai_cfec633b-b3b3-4bbf-b501-6c67ba965885.htm,2017
Mumbai,Tata Tigor XZ Plus Leatherette Pack BSVI,635000.0,10500.0,Petrol,Manual,https://www.cardekho.com/used-car-details/used-Tata-tigor-xz-plus-leatherette-pack-bsvi-cars-Mumbai_6376f238-2d2a-4a2f-af28-e4e918564182.htm?adId=3893&adType=41,2022
Mumbai,Maruti Ciaz ZXi,535000.0,30000.0,Petrol,Manual,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-zxi-cars-Mumbai_fa1787bc-7d03-462e-ba12-c24c410788b2.htm,2016
Mumbai,Hyundai i20 Active 1.2 S,550000.0,40000.0,Petrol,Manual,https://www.cardekho.com/used-car-details/used-Hyundai-i20-active-12-s-cars-Mumbai_27ee573b-40c1-4337-b2c2-5377178f9895.htm,2015
Mumbai,Honda City i VTEC SV,525000.0,62188.0,Petrol,Manual,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-sv-cars-Mumbai_98054197-6e48-4ec6-9449-0007fbcc1eaa.htm,2015
Mumbai,Jeep Compass 1.4 Longitude Plus AT,1190000.0,44000.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Jeep-compass-14-longitude-plus-at-cars-Mumbai_fdd2e812-d5cd-4259-81ee-b6df920c73e7.htm?adId=74&adType=41,2017
Mumbai,Hyundai Xcent 1.2 Kappa Base,400000.0,38001.0,Petrol,Manual,https://www.cardekho.com/used-car-details/used-Hyundai-xcent-12-kappa-base-cars-Mumbai_614b4097-318e-441b-a365-63856bcd5e8e.htm,2015
Mumbai,Volkswagen Vento Diesel Highline,365000.0,90586.0,Diesel,Manual,https://www.cardekho.com/buy-used-car-details/used-Volkswagen-vento-diesel-highline-cars-Mumbai_47651a79-e017-4d5e-a926-60740c6debee.htm,2013
Mumbai,Maruti Ciaz AT ZXi,575000.0,54000.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-at-zxi-cars-Mumbai_6af3589d-1fd6-4b5a-888b-ff79a58060ba.htm,2016
Mumbai,Ford Ecosport 1.5 Petrol Titanium Plus,999000.0,43000.0,Petrol,Manual,https://www.cardekho.com/used-car-details/used-Ford-ecosport-15-petrol-titanium-plus-cars-Mumbai_cc0067de-f2c5-4166-9ca8-fbeb493750fd.htm?adId=2877&adType=41,2020
Mumbai,Maruti Ciaz ZXi,650000.0,24000.0,Petrol,Manual,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-zxi-cars-Mumbai_bdf11c5f-1079-4dac-ac2e-e03485b29090.htm,2017
Mumbai,Hyundai i20 Asta 1.2,550000.0,41159.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-12-cars-Mumbai_3156f35d-4771-4105-b0a0-083dcc413bb5.htm,2016
Mumbai,Nissan Terrano XV D Premium AMT,793000.0,77364.0,Diesel,Automatic,https://www.cardekho.com/buy-used-car-details/used-Nissan-terrano-xv-d-premium-amt-cars-Mumbai_a11b4a34-0e29-455a-9897-14e236383409.htm,2018
Bangalore,Volkswagen Polo GT TSI,650000.0,70000.0,Petrol,Automatic,https://www.cardekho.com/used-hyundai+cars+in+bangalore,2018
Bangalore,Volkswagen Polo GT TSI,650000.0,70000.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Volkswagen-polo-gt-tsi-cars-Bangalore_973573cd-0869-416b-901a-202a9b08559f.htm?adId=4057&adType=41,2018
Bangalore,Maruti Celerio VXI AT,389000.0,25671.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Maruti-celerio-vxi-at-cars-Bangalore_041c1cc0-c364-4eea-8936-88cc6c5040ed.htm,2015
Bangalore,Jeep Compass 2.0 Model S Opt 4x4 AT,3175000.0,16700.0,Diesel,Automatic,https://www.cardekho.com/used-car-details/used-Jeep-compass-20-model-s-opt-4x4-at-cars-Bangalore_93cd91a9-db78-48c5-9acc-0c812b9c63e4.htm,2023
Bangalore,Hyundai Alcazar Executive,1798999.0,5000.0,Petrol,Manual,https://www.cardekho.com/used-car-details/used-Hyundai-alcazar-executive-cars-Bangalore_ba74f0fb-3618-48ca-80bc-64ac37645799.htm,2024
Bangalore,BMW X4 M40i,9500000.0,10000.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Bmw-x4-m40i-cars-Bangalore_f3ead6f2-af62-49a0-8113-a403861546a4.htm?adId=4081&adType=41,2024
Bangalore,Maruti S-Presso VXI Plus AT 2019-2022,443000.0,20862.0,Petrol,Automatic,https://www.cardekho.com/buy-used-car-details/used-Maruti-s-presso-vxi-plus-at-2019-2022-cars-Bangalore_eb79c452-5812-4a8f-839f-df34264a3079.htm,2020
Bangalore,Ford Ecosport 1.5 DV5 MT Titanium,505000.0,99684.0,Diesel,Manual,https://www.cardekho.com/buy-used-car-details/used-Ford-ecosport-15-dv5-mt-titanium-cars-Bangalore_e200502b-1f3d-49df-844d-5b14b702b5ae.htm,2014
Bangalore,Renault Triber RXT,503000.0,73741.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Renault-triber-rxt-cars-Bangalore_8405a91e-307a-4977-a969-eb89723f01e6.htm,2019
Bangalore,Hyundai Tucson Signature AT,3199000.0,7350.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Hyundai-tucson-signature-at-cars-Bangalore_0248aa8c-1395-4336-8925-e5af1da0055d.htm?adId=2887&adType=41,2023
Bangalore,Honda Jazz VX,512000.0,117973.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Honda-jazz-vx-cars-Bangalore_faeb2a20-75db-4a88-a3d8-9e5f7531f11c.htm,2017
Bangalore,Honda Jazz ZX,724000.0,44372.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Honda-jazz-zx-cars-Bangalore_cbf5acfa-68c5-40fc-adb6-1d97fb394b91.htm,2021
Bangalore,Honda City i-VTEC CVT ZX,819000.0,87418.0,Petrol,Automatic,https://www.cardekho.com/buy-used-car-details/used-Honda-city-i-vtec-cvt-zx-cars-Bangalore_602f8e92-b32a-451a-8927-eac01059b227.htm,2018
Bangalore,Audi A4 Technology BSVI,3850000.0,7685.0,Petrol,Automatic,https://www.cardekho.com/buy-used-car-details/used-Audi-a4-technology-bsvi-cars-Bangalore_6053328e-d28f-4444-8e42-b2ee63164a4b.htm?adId=3322&adType=41,2024
Bangalore,Maruti Baleno Alpha Diesel,525000.0,114756.0,Diesel,Manual,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-alpha-diesel-cars-Bangalore_fbf09936-3949-4355-9ece-2aff8deffdf9.htm,2016
Bangalore,Maruti Baleno Alpha Diesel,681000.0,60407.0,Diesel,Manual,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-alpha-diesel-cars-Bangalore_a9dd401a-cc99-4d61-8b7b-d811d159ae57.htm,2018
Bangalore,Hyundai i20 Asta 1.2,629000.0,19868.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-12-cars-Bangalore_da8c08b3-d982-4540-a54a-3fb42205199a.htm,2015
Bangalore,Jaguar XF 2.2 Litre Luxury,1870000.0,27700.0,Diesel,Automatic,https://www.cardekho.com/used-car-details/used-Jaguar-xf-22-litre-luxury-cars-Bangalore_118941a5-c3f7-4bb7-88c4-525804a7294b.htm?adId=3483&adType=41,2013
Bangalore,Hyundai Verna 1.6 VTVT S Option,579000.0,92466.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Hyundai-verna-16-vtvt-s-option-cars-Bangalore_b2b4a61d-1ee1-4c7d-b879-f2de5c1b09f1.htm,2015
Bangalore,Maruti Baleno Alpha Diesel,639000.0,90509.0,Diesel,Manual,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-alpha-diesel-cars-Bangalore_6b94e190-2c1d-4837-bb91-af1ffe501296.htm,2018
Bangalore,Maruti Baleno Alpha Diesel,613000.0,76141.0,Diesel,Manual,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-alpha-diesel-cars-Bangalore_03a39361-63a2-47db-814f-d5e06fc019a3.htm,2018
Bangalore,Jeep Compass 2.0 Model S Opt 4x4 AT,2699000.0,42000.0,Diesel,Automatic,https://www.cardekho.com/used-car-details/used-Jeep-compass-20-model-s-opt-4x4-at-cars-Bangalore_e3bc4569-7710-4197-bc5c-196f4c12983b.htm?adId=2880&adType=41,2023
Bangalore,Renault Triber RXT,626000.0,45678.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Renault-triber-rxt-cars-Bangalore_fc78efa5-8e18-4379-9d09-fd1d3505d3ae.htm,2022
Bangalore,Hyundai Grand i10 1.2 Kappa Sportz BSIV,526000.0,12233.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-sportz-bsiv-cars-Bangalore_277ae77d-865a-4f35-b435-d3d9891b27c1.htm,2019
Bangalore,Maruti Baleno Alpha Diesel,650000.0,61111.0,Diesel,Manual,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-alpha-diesel-cars-Bangalore_bef65cdd-bfeb-4e2b-98d8-d669c2a61179.htm,2018
Bangalore,Hyundai Tucson GLS AT,2190000.0,27200.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Hyundai-tucson-gls-at-cars-Bangalore_932f1936-d205-464d-8ba0-7df594177be5.htm?adId=3498&adType=41,2021
Bangalore,Maruti Baleno 1.2 CVT Delta,599000.0,8000.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Maruti-baleno-12-cvt-delta-cars-Bangalore_92c7ce57-bf84-4094-b6c6-2baa2efcb496.htm,2016
Bangalore,Hyundai i20 Sportz 1.2,559000.0,91306.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-sportz-12-cars-Bangalore_a7545258-d748-4530-a1f8-faaefae96cbf.htm,2017
Bangalore,Skoda Rapid 1.0 TSI Style AT,1021000.0,45738.0,Petrol,Automatic,https://www.cardekho.com/buy-used-car-details/used-Skoda-rapid-10-tsi-style-at-cars-Bangalore_4e4ad876-1b7f-4ad7-a897-704577fff394.htm,2021
Bangalore,BMW 3 Series GT 320d Luxury Line,1925000.0,135000.0,Diesel,Automatic,https://www.cardekho.com/used-car-details/used-Bmw-3-series-gt-320d-luxury-line-cars-Bangalore_d8a155bd-3e55-40ee-afed-7eb2cfb3ecf4.htm?adId=3505&adType=41,2014
Bangalore,Maruti Baleno Alpha Diesel,622000.0,112294.0,Diesel,Manual,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-alpha-diesel-cars-Bangalore_3ea2e807-da24-4df1-8cb8-07b73995f90a.htm,2018
Bangalore,Skoda Rapid 1.6 MPI Style Plus,586000.0,34373.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Skoda-rapid-16-mpi-style-plus-cars-Bangalore_b08328d4-80bc-4855-a219-da310b288ccb.htm,2016
Bangalore,Hyundai Grand i10 1.2 Kappa Sportz BSIV,566000.0,26867.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-sportz-bsiv-cars-Bangalore_824efed7-5c6b-4ba7-a745-16d7446dd532.htm,2019
Bangalore,Audi Q7 3.0 TDI quattro,2500000.0,96065.0,Diesel,Automatic,https://www.cardekho.com/buy-used-car-details/used-Audi-q7-30-tdi-quattro-cars-Bangalore_25ab11f2-f19c-4575-8df1-e6782245ea8f.htm?adId=3355&adType=41,2014
Bangalore,Maruti Celerio VXI,346000.0,57900.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Maruti-celerio-vxi-cars-Bangalore_82aa5b02-5fbb-4063-b5e5-8c7c8b9180b5.htm,2014
Bangalore,Hyundai i20 N-Line N8 iMT Dual tone,997000.0,26839.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-n-line-n8-imt-dual-tone-cars-Bangalore_dd96d600-8207-4596-a4d5-65eb01be39ad.htm,2022
Bangalore,Honda Jazz V,559000.0,92023.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Honda-jazz-v-cars-Bangalore_3da7fb71-2350-47a3-b090-29cb94d00a65.htm,2017
Bangalore,Land Rover Range Rover Evoque 2.0 TD4 Pure,2999000.0,55000.0,Diesel,Automatic,https://www.cardekho.com/used-car-details/used-Land-rover-range-rover-evoque-20-td4-pure-cars-Bangalore_3fbcec97-7581-4e40-8736-c2a0cd42c3c0.htm?adId=2886&adType=41,2015
Bangalore,Maruti Dzire ZXI Plus,631000.0,22115.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Maruti-dzire-zxi-plus-cars-Bangalore_960d4a44-67f0-4e76-8b88-9073108bc212.htm,2017
Bangalore,Maruti Baleno Delta Diesel,550000.0,73369.0,Diesel,Manual,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-delta-diesel-cars-Bangalore_04ec9e2a-3288-4806-8d6e-97851d466f54.htm,2017
Bangalore,Ford Freestyle Titanium,653000.0,37710.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Ford-freestyle-titanium-cars-Bangalore_fae86ad9-86dc-4754-a67f-ad7eacdd5161.htm,2021
Bangalore,Audi Q7 3.0 TDI quattro,2500000.0,96065.0,Diesel,Automatic,https://www.cardekho.com/buy-used-car-details/used-Audi-q7-30-tdi-quattro-cars-Bangalore_25ab11f2-f19c-4575-8df1-e6782245ea8f.htm?adId=3355&adType=41,2014
Bangalore,Hyundai i20 Asta 1.2,708000.0,40903.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-12-cars-Bangalore_d2325c41-82fa-4755-b92c-93162531fb3c.htm,2018
Bangalore,Ford Figo Ambiente Diesel,558000.0,107941.0,Diesel,Manual,https://www.cardekho.com/buy-used-car-details/used-Ford-figo-ambiente-diesel-cars-Bangalore_9c091355-3605-4d98-b0c9-6b5835ff236a.htm,2015
Bangalore,Hyundai Grand i10 1.2 Kappa Asta,689000.0,36670.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-asta-cars-Bangalore_edd65266-f3a3-49b8-b6cc-81af5fbcc3e3.htm,2021
Bangalore,Mercedes-Benz GLE 43 AMG Coupe,6199000.0,60055.0,Petrol,Automatic,https://www.cardekho.com/used-car-details/used-Mercedes-benz-gle-43-amg-coupe-cars-Bangalore_e239a34c-965c-4df3-88ca-f78256974858.htm?adId=3266&adType=41,2016
Bangalore,Mahindra Thar LX 4WD Convert Top AT BSVI,1198000.0,52936.0,Petrol,Automatic,https://www.cardekho.com/buy-used-car-details/used-Mahindra-thar-lx-4wd-convert-top-at-bsvi-cars-Bangalore_c286d569-4eab-4442-a0ee-e394055d5522.htm,2021
Bangalore,Hyundai i20 Sportz 1.2,630000.0,60000.0,Petrol,Manual,https://www.cardekho.com/used-car-details/used-Hyundai-i20-sportz-12-cars-Bangalore_253c1457-9595-48a4-8cc5-4beff74db014.htm,2016
Bangalore,Honda City VX MT,718000.0,51021.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Honda-city-vx-mt-cars-Bangalore_e8ff6c4e-b393-4056-9faa-1e8ec4a80392.htm,2018
Bangalore,Audi A6 35 TDI,2350000.0,72000.0,Diesel,Automatic,https://www.cardekho.com/used-car-details/used-Audi-a6-35-tdi-cars-Bangalore_87b868b0-8ae8-44bf-85d9-8da2183dd35b.htm?adId=3931&adType=41,2016
Bangalore,Maruti Dzire ZXI Plus,540000.0,109113.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Maruti-dzire-zxi-plus-cars-Bangalore_62a6c871-b2e5-45ba-b723-b7901719af9e.htm,2017
Bangalore,Hyundai Grand i10 1.2 Kappa Asta,507000.0,16911.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-asta-cars-Bangalore_df27d6f4-8e28-4f39-9e0c-212571b43aeb.htm,2015
Bangalore,Honda City S,330000.0,93795.0,Petrol,Manual,https://www.cardekho.com/used-car-details/used-Honda-city-s-cars-Bangalore_e389f543-dd69-478c-8750-831c09c79924.htm,2011
Bangalore,Audi Q7 Technology 2022-2022,8800000.0,11856.0,Petrol,Automatic,https://www.cardekho.com/buy-used-car-details/used-Audi-q7-technology-2022-2022-cars-Bangalore_2f4e4cfe-7655-4e7b-8b9b-cc61a11709ee.htm?adId=3325&adType=41,2023
Bangalore,Maruti Dzire ZXI Plus,776000.0,38190.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Maruti-dzire-zxi-plus-cars-Bangalore_001dc908-f9c4-48ad-b3a1-52e68ccba5aa.htm,2020
Bangalore,Maruti Ciaz Petrol,680000.0,69828.0,Diesel,Manual,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-petrol-cars-Bangalore_83f15ecf-9206-4969-811d-800661614548.htm,2018
Bangalore,Hyundai Santro Asta,434999.0,113143.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Hyundai-santro-asta-cars-Bangalore_6eab65dd-6b59-4356-9543-e89272b2494b.htm,2019
Bangalore,Mercedes-Benz GLA 220d 4MATIC AMG Line,6199000.0,12000.0,Diesel,Automatic,https://www.cardekho.com/used-car-details/used-Mercedes-benz-gla-220d-4matic-amg-line-cars-Bangalore_825fd3ec-238d-440e-8cf4-b99b000f1bcd.htm?adId=4006&adType=41,2025
Bangalore,Maruti Ciaz Petrol,715000.0,48371.0,Diesel,Manual,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-petrol-cars-Bangalore_7ff53d49-93f3-4b68-8a9c-82796b2023d2.htm,2018
Bangalore,Hyundai i20 1.2 Anniversary Edition,525000.0,65000.0,Petrol,Manual,https://www.cardekho.com/used-car-details/used-Hyundai-i20-12-anniversary-edition-cars-Bangalore_8b16f435-6b7b-4687-a59b-4d470aff725f.htm,2015
Bangalore,Nissan Sunny XV,353000.0,105011.0,Petrol,Manual,https://www.cardekho.com/buy-used-car-details/used-Nissan-sunny-xv-cars-Bangalore_585c9f40-d6c3-4dfa-bd1e-28dcccd6741f.htm,2013
