City,Car Name,Price,Year,Mileage,Fuel Type,Transmission,Car URL
Bangalore,2015 Maruti Alto K10 VXI,"₹3.25 Lakh
Compare","48,662 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-k10-vxi-cars-Bangalore_47ac6f93-70c5-42ac-9a70-bd9f9c610f64.htm
Bangalore,2022 Renault Triber RXZ,"₹6.92 Lakh
Compare","27,547 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-triber-rxz-cars-Bangalore_e3d08652-4e7c-418b-823a-e2acb630e78f.htm
Bangalore,2024 Renault Triber RXZ,"₹8.20 Lakh
Compare","30,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Renault-triber-rxz-cars-Bangalore_a4517bb8-ebe6-4593-8dd9-0f827d574848.htm?adId=3733&adType=41
Bangalore,2015 Hyundai Creta 1.6 VTVT S,"₹6.99 Lakh
Compare","70,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Hyundai-creta-16-vtvt-s-cars-Bangalore_89144481-9463-4273-b6e3-5312e5c5f415.htm
Bangalore,2013 Honda Brio VX,"₹3.24 Lakh
Compare","1,02,011 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-brio-vx-cars-Bangalore_cf98c055-7ba3-4bc1-bc83-8dac8b2b106c.htm
Bangalore,2014 Honda Brio S MT,"₹3.30 Lakh
Compare","86,926 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-brio-s-mt-cars-Bangalore_6dd451e1-b37f-439d-a7e7-a8d40d88be95.htm
Bangalore,2018 BMW 5 Series 520d Luxury Line,"₹37.50 Lakh
Compare","19,000 kms",Diesel,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Bmw-5-series-520d-luxury-line-cars-Bangalore_4dc00c68-f541-4aaf-94f7-3cf51c8bd75a.htm?adId=3920&adType=41
Bangalore,2021 Hyundai Santro Sportz,"₹5.58 Lakh
Compare","21,540 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-santro-sportz-cars-Bangalore_13625fd0-1a8a-4fa9-9ef9-e8f8926ad97c.htm
Bangalore,2021 Hyundai i20 Sportz Turbo iMT,"₹7.68 Lakh
Compare","25,787 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-sportz-turbo-imt-cars-Bangalore_88dca6bd-6c70-4ca2-a4d2-1750168f41c7.htm
Bangalore,2019 Hyundai Santro Asta,"₹5.18 Lakh
Compare","18,128 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-santro-asta-cars-Bangalore_69592f29-08aa-41b6-b3de-87d600986ff1.htm
Chennai,2022 Mercedes-Benz EQS 580 4Matic,"₹99 Lakh
Compare","20,000 kms",Electric,Automatic,N/A,https://www.cardekho.com/used-hyundai+cars+in+chennai
Chennai,2022 Mercedes-Benz EQS 580 4Matic,"₹99 Lakh
Compare","20,000 kms",Electric,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Mercedes-benz-eqs-580-4matic-cars-Chennai_8818e180-3700-4ceb-8a88-353b3274674a.htm?adId=3941&adType=41
Chennai,2023 Renault KWID 1.0 RXT AMT,"₹5.16 Lakh
Compare","8,398 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-10-rxt-amt-cars-Chennai_2bc48de8-a9d3-4eb7-bfe2-509f0a1b1891.htm
Chennai,2022 Mercedes-Benz GLA 220d,"₹41 Lakh
Compare","15,000 kms",Diesel,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Mercedes-benz-gla-220d-cars-Chennai_7750f381-5d85-4839-9d30-8a743b2c9d3d.htm
Chennai,Under ₹2 Lakh,Price not available,N/A,N/A,N/A,N/A,https://www.cardekho.com/used-cars+0-lakh-to-2-lakh+in+chennai
Chennai,2021 Maruti Wagon R ZXI 1.2,"₹5.85 Lakh
Compare","4,965 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Maruti-wagon-r-zxi-12-cars-Chennai_59c56642-d8fd-49aa-925c-99af2d471346.htm
Chennai,2019 Maruti Ciaz Alpha BSIV,"₹7 Lakh
Compare","1,00,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-alpha-bsiv-cars-Chennai_47e24831-a858-4fa9-b1d8-b26af05c002e.htm?adId=3622&adType=41
Chennai,2012 Hyundai i10 Sportz,"₹2.85 Lakh
Compare","36,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Hyundai-i10-sportz-cars-Chennai_007c2cb4-babf-48e4-b8af-020f18a227dc.htm
Chennai,2022 Tata Altroz XE BSVI,"₹4.96 Lakh
Compare","16,093 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Tata-altroz-xe-bsvi-cars-Chennai_7eb40c17-db3f-411a-9396-1732cffc0ddf.htm
Chennai,2022 Hyundai Venue E,"₹8.20 Lakh
Compare","26,057 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-venue-e-cars-Chennai_b70b8d24-e5d5-4edc-a633-b29348745aba.htm
Chennai,2018 Hyundai Verna VTVT 1.6 SX Option,"₹7.50 Lakh
Compare","70,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Hyundai-verna-vtvt-16-sx-option-cars-Chennai_35d5b60f-806e-4af3-bb21-e646b62ee530.htm?adId=3390&adType=41
Chennai,"Budget Cars
₹2 Lakh-₹5 Lakh",Price not available,N/A,N/A,N/A,N/A,https://www.cardekho.com/used-cars+2-lakh-to-5-lakh+in+chennai
Chennai,2020 Ford Ecosport 1.5 Petrol Titanium Plus AT BSIV,"₹8.34 Lakh
Compare","32,642 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Ford-ecosport-15-petrol-titanium-plus-at-bsiv-cars-Chennai_9a58e48b-af10-4b55-9b78-7e4d361c2875.htm
Chennai,2021 Renault Triber RXZ EASY-R AMT BSVI,"₹5.46 Lakh
Compare","47,071 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-triber-rxz-easy-r-amt-bsvi-cars-Chennai_3d7fa543-eb13-4628-b96f-999c13def483.htm
Chennai,2019 MG Hector Sharp DCT,"₹12.53 Lakh
Compare","14,932 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Mg-hector-sharp-dct-cars-Chennai_550a2481-9a84-430d-946d-5faff07f5835.htm
Chennai,2021 Kia Seltos HTX G,"₹12.40 Lakh
Compare","20,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Kia-seltos-htx-g-cars-Chennai_df8a9bda-3d7f-4d51-b93c-7a93a676f9f3.htm?adId=2913&adType=41
Chennai,2021 Maruti Baleno Zeta,"₹6.81 Lakh
Compare","48,244 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-zeta-cars-Chennai_aff70cda-e032-4b16-b6ae-54b8fcb1f204.htm
Chennai,2020 Ford Aspire 1.2 Ti-VCT Titanium,"₹5.60 Lakh
Compare","21,336 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Ford-aspire-12-ti-vct-titanium-cars-Chennai_69bb83b3-5b4d-4a6a-8e21-34fff5f99d29.htm
Chennai,Hatchback,Price not available,N/A,N/A,N/A,N/A,https://www.cardekho.com/used-hatchback+cars+in+chennai
Chennai,2015 Maruti Celerio ZXI AT,"₹3.35 Lakh
Compare","75,412 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Maruti-celerio-zxi-at-cars-Chennai_90b0cc70-42a0-47bc-8b57-495bbfe3724e.htm
Chennai,2023 Tata Tiago EV XZ Plus LR,"₹9.50 Lakh
Compare","20,000 kms",Electric,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Tata-tiago-ev-xz-plus-lr-cars-Chennai_b4435f88-8140-4e6c-bacd-9ceb1213bf64.htm?adId=2944&adType=41
Chennai,2014 Honda City i VTEC CVT SV,"₹5.40 Lakh
Compare","80,205 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-cvt-sv-cars-Chennai_7485b05e-015a-4df4-b803-171588eae7fb.htm
Chennai,Kanchipuram,Price not available,N/A,N/A,N/A,N/A,https://www.cardekho.com/used-cars+in+kanchipuram
Chennai,2015 Tata Nano Twist XTA,"₹2.25 Lakh
Compare","26,431 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Tata-nano-twist-xta-cars-Chennai_6a769278-0320-4410-864f-92310b7ceb9d.htm
Chennai,2015 Hyundai i20 1.2 Anniversary Edition,"₹4.90 Lakh
Compare","56,364 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Hyundai-i20-12-anniversary-edition-cars-Chennai_e294e9e0-030f-46e1-89a2-d2625be9c9c7.htm
Chennai,2021 Tata Altroz XZ BSVI,"₹6.75 Lakh
Compare","40,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Tata-altroz-xz-bsvi-cars-Chennai_f87879c0-d828-462f-9479-b7c9be6de361.htm?adId=3016&adType=41
Chennai,Used Petrol Cars,Price not available,N/A,N/A,N/A,N/A,https://www.cardekho.com/used-petrol+cars+in+chennai
Chennai,2021 Honda Amaze VX Petrol,"₹6.69 Lakh
Compare","57,086 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-amaze-vx-petrol-cars-Chennai_9ee72948-3ec3-4e31-b352-7b8c67de5dd1.htm
Chennai,2023 Maruti Swift Dzire ZXI Plus,"₹8.85 Lakh
Compare","25,692 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Maruti-swift-dzire-zxi-plus-cars-Chennai_fcd3e108-19f4-4b25-b8c7-0d44fe8466eb.htm
Chennai,2017 Maruti Swift LXI Optional-O,"₹5.25 Lakh
Compare","35,263 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Maruti-swift-lxi-optional-o-cars-Chennai_966eacd0-1355-47e7-9e68-43cd5d3f9b90.htm
Chennai,Used BMW X3,Price not available,N/A,N/A,N/A,N/A,https://www.cardekho.com/used-bmw-x3+cars+in+chennai
Chennai,2019 Volkswagen Vento 1.2 TSI Highline AT,"₹7.70 Lakh
Compare","63,939 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Volkswagen-vento-12-tsi-highline-at-cars-Chennai_1223cab2-39eb-43f5-bccd-408f6f90b2d1.htm?adId=3739&adType=41
Chennai,2016 Mercedes-Benz GLA Class 200 d Sport,"₹16.50 Lakh
Compare","98,000 kms",Diesel,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Mercedes-benz-gla-class-200-d-sport-cars-Chennai_3a7a9e77-5596-47a3-b347-28f2354a8014.htm
Chennai,2016 Ford Figo 1.2P Titanium MT,"₹4.10 Lakh
Compare","88,635 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Ford-figo-12p-titanium-mt-cars-Chennai_85fdaac6-0ca6-4741-bb93-cd78c527bf6c.htm
Chennai,2016 Honda Jazz 1.2 V AT i VTEC,"₹4.54 Lakh
Compare","63,525 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-jazz-12-v-at-i-vtec-cars-Chennai_bb71f2f0-d72e-4182-8b6c-87b4804daff9.htm
Chennai,2022 Mercedes-Benz GLA AMG 35 4M,"₹49.50 Lakh
Compare","9,000 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Mercedes-benz-gla-amg-35-4m-cars-Chennai_4b610d15-499a-4ee5-a0c4-9069504bbbfb.htm?adId=2912&adType=41
Chennai,2022 Hyundai Santro Sportz AMT,"₹5.23 Lakh
Compare","23,151 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-santro-sportz-amt-cars-Chennai_cc6f9973-7eac-4e79-8dde-7d2408b0fdd5.htm
Chennai,2015 Maruti Wagon R VXI BS IV,"₹3.71 Lakh
Compare","25,505 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-wagon-r-vxi-bs-iv-cars-Chennai_86b63e62-9b7b-4f28-8cd3-48a3f9893204.htm
Chennai,2022 Tata Nexon XM BSVI,"₹7.02 Lakh
Compare","9,935 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Tata-nexon-xm-bsvi-cars-Chennai_f82e5aba-78f5-46fa-87bd-08360873b6b5.htm
Chennai,2014 Honda Amaze VX AT i-Vtech,"₹4.30 Lakh
Compare","86,283 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Honda-amaze-vx-at-i-vtech-cars-Chennai_77063c9c-a821-4496-8e67-e5b352be1d15.htm?adId=3738&adType=41
Chennai,2019 Hyundai i20 Sportz Plus Dual Tone BSIV,"₹6.18 Lakh
Compare","68,353 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-sportz-plus-dual-tone-bsiv-cars-Chennai_e526dcdc-d99d-46d9-a14b-77058b933906.htm
Chennai,2018 Maruti Baleno 1.2 Zeta,"₹5.03 Lakh
Compare","94,143 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-12-zeta-cars-Chennai_53d22dda-e82e-44b5-ba29-c82f492eea07.htm
Chennai,2017 Honda Brio 1.2 S MT,"₹4.10 Lakh
Compare","66,295 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Honda-brio-12-s-mt-cars-Chennai_8be38a5b-6ec7-47ad-8b84-8c97c0169593.htm
Chennai,2022 Maruti Swift ZXI Plus BSVI,"₹8.30 Lakh
Compare","10,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Maruti-swift-zxi-plus-bsvi-cars-Chennai_a2168eaa-9645-457c-a87b-df1105e9b1ba.htm?adId=4069&adType=41
Chennai,2016 Maruti Wagon R VXI,"₹3.85 Lakh
Compare","79,116 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Maruti-wagon-r-vxi-cars-Chennai_c22c3857-bb9b-48bb-8707-e567f369df22.htm
Chennai,2021 Hyundai i20 Sportz Turbo iMT,"₹6.19 Lakh
Compare","42,744 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-sportz-turbo-imt-cars-Chennai_6b215fb6-c02d-4972-b353-b57ade080659.htm
Chennai,2019 Hyundai Xcent 1.2 VTVT S,"₹5.60 Lakh
Compare","44,256 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Hyundai-xcent-12-vtvt-s-cars-Chennai_fd3d016d-1073-48d8-9b6f-2d40078e98c6.htm
Chennai,2024 Audi Q7 Bold Edition,"₹87 Lakh
Compare","4,211 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Audi-q7-bold-edition-cars-Chennai_96e17680-c569-4e38-bdfb-e8538f2aad95.htm?adId=3395&adType=41
Chennai,2010 Maruti Wagon R LXI BS IV,"₹2.50 Lakh
Compare","43,786 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Maruti-wagon-r-lxi-bs-iv-cars-Chennai_2c98b7f2-1bc7-4e99-8afd-0b94f3f47cc9.htm
Chennai,2013 Maruti Swift Dzire LDI,"₹4.70 Lakh
Compare","70,125 kms",Diesel,Manual,N/A,https://www.cardekho.com/used-car-details/used-Maruti-swift-dzire-ldi-cars-Chennai_00068ae8-4c41-4cef-9925-c1a0eaa802db.htm
Chennai,2015 Maruti Swift VXI,"₹4.60 Lakh
Compare","64,216 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Maruti-swift-vxi-cars-Chennai_800052cb-93ba-4066-84d9-8732ce7dbae8.htm
Chennai,2024 Audi Q3 Technology,"₹45 Lakh
Compare","6,083 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Audi-q3-technology-cars-Chennai_af24ab31-8520-409a-af3a-d6c3f093f076.htm?adId=3392&adType=41
Chennai,2022 Kia Sonet HTK Plus BSVI,"₹8.75 Lakh
Compare","18,239 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Kia-sonet-htk-plus-bsvi-cars-Chennai_8cd976dd-9d5e-4ff1-b75d-7c476ff6052b.htm
Chennai,2015 Volkswagen Polo 1.0 MPI Trendline,"₹3.45 Lakh
Compare","62,458 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Volkswagen-polo-10-mpi-trendline-cars-Chennai_62660a20-c457-47ed-8d5d-f911e4419fe6.htm
Chennai,2017 Honda City i-VTEC CVT ZX,"₹7.50 Lakh
Compare","60,152 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-cvt-zx-cars-Chennai_2a2db7cc-b9ba-44d8-90fa-d357938a230d.htm
Chennai,2024 Audi A4 Technology,"₹40 Lakh
Compare","6,400 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Audi-a4-technology-cars-Chennai_e338a395-8aed-4f63-8d7f-e35281a6084f.htm?adId=3366&adType=41
Chennai,2014 Hyundai i10 Era LPG,"₹2.80 Lakh
Compare","60,253 kms",LPG,Manual,N/A,https://www.cardekho.com/used-car-details/used-Hyundai-i10-era-lpg-cars-Chennai_5e91fffd-63fc-4075-8f13-8199a4b6299d.htm
Chennai,2016 Maruti Celerio ZXI,"₹3.95 Lakh
Compare","39,256 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Maruti-celerio-zxi-cars-Chennai_4be69442-f5cb-4a66-ae16-3581e1034641.htm
Chennai,2011 Hyundai i10 Sportz AT,"₹2.80 Lakh
Compare","68,256 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Hyundai-i10-sportz-at-cars-Chennai_e19d3d9f-7947-431f-870e-f08e16326c71.htm
Chennai,2024 Audi A6 45 TFSI Technology WO Matrix,"₹57 Lakh
Compare","3,300 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Audi-a6-45-tfsi-technology-wo-matrix-cars-Chennai_f13aa9ad-d6bd-466e-a60e-9459508d6275.htm?adId=3393&adType=41
Chennai,2017 Hyundai i20 Sportz 1.2,"₹5.39 Lakh
Compare","26,167 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-sportz-12-cars-Chennai_4cd2bee7-bb97-4897-9e8b-4af24c6fcbc0.htm
Chennai,2013 Renault Duster 85PS Diesel RxL,"₹4.40 Lakh
Compare","93,506 kms",Diesel,Manual,N/A,https://www.cardekho.com/used-car-details/used-Renault-duster-85ps-diesel-rxl-cars-Chennai_1e8ba834-c30b-4568-9870-a10be94af3d1.htm
Chennai,2021 Maruti Swift ZXI,"₹6.14 Lakh
Compare","39,676 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-swift-zxi-cars-Chennai_2b7f9d4d-7c87-45f7-b5c1-55698851945d.htm
Chennai,2024 Audi A6 45 TFSI Technology WO Matrix,"₹57 Lakh
Compare","3,500 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Audi-a6-45-tfsi-technology-wo-matrix-cars-Chennai_e87c1c84-c315-484f-bff3-b27f4e21e4a3.htm?adId=3394&adType=41
Chennai,2024 Mahindra XUV700 AX7L 7Str Diesel,"₹24 Lakh
Compare","20,505 kms",Diesel,Manual,N/A,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax7l-7str-diesel-cars-Chennai_90afc956-d9e8-4417-b6db-9914840a5fc9.htm
Chennai,2023 Maruti Wagon R ZXI 1.2,"₹6.48 Lakh
Compare","7,945 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-wagon-r-zxi-12-cars-Chennai_bf9bf522-73af-4ce6-8ed0-92cc3ead37d4.htm
Chennai,2021 Nissan Magnite XV BSVI,"₹5.79 Lakh
Compare","56,780 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Nissan-magnite-xv-bsvi-cars-Chennai_a5ba2121-e872-4c0a-b8db-d1764ad7424f.htm
Chennai,2022 BMW 3 Series Long Wheelbase 330Li M Sport First Edition,"₹41 Lakh
Compare","55,000 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Bmw-3-series-long-wheelbase-330li-m-sport-first-edition-cars-Chennai_b4d01546-08a4-4c26-95b2-e7e56e3da7a5.htm?adId=3362&adType=41
Chennai,2022 Renault KWID RXT,"₹5.12 Lakh
Compare","21,095 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-rxt-cars-Chennai_7e185786-b95d-4324-a6cd-360755c697e2.htm
Chennai,2018 Datsun RediGO T Option,"₹2.95 Lakh
Compare","41,253 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Datsun-redigo-t-option-cars-Chennai_d467af09-1aed-459c-906a-f31b50a68afd.htm
Chennai,2021 Maruti Baleno Zeta,"₹6.70 Lakh
Compare","38,061 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Maruti-baleno-zeta-cars-Chennai_2f8cf1bf-d12e-48a9-a92b-d7f64d1df2d1.htm
Chennai,2015 Renault Lodgy 85PS RxZ,"₹4 Lakh
Compare","50,000 kms",Diesel,Manual,N/A,https://www.cardekho.com/used-car-details/used-Renault-lodgy-85ps-rxz-cars-Chennai_a618c320-1146-4df8-a411-2257cd7a48eb.htm?adId=1896&adType=41
Chennai,2019 Hyundai Venue SX Plus Turbo DCT BSIV,"₹7.24 Lakh
Compare","65,530 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-venue-sx-plus-turbo-dct-bsiv-cars-Chennai_94845022-5256-415e-8077-2c99b207e472.htm
Chennai,2022 Hyundai i20 Asta Opt IVT,"₹9.75 Lakh
Compare","7,000 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Hyundai-i20-asta-opt-ivt-cars-Chennai_b59b45a2-4ab6-49a2-82d4-3f3e0571f8b1.htm
Chennai,2022 Tata Tigor 1.2 Revotron XZ,"₹7.15 Lakh
Compare","33,795 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Tata-tigor-12-revotron-xz-cars-Chennai_baf573f2-16ec-42aa-871f-bbc1c228c4a8.htm
Chennai,2023 Maruti Swift Dzire VXI CNG BSVI,"₹8 Lakh
Compare","20,000 kms",CNG,Manual,N/A,https://www.cardekho.com/used-car-details/used-Maruti-swift-dzire-vxi-cng-bsvi-cars-Chennai_5b09a74f-be9a-4f08-b4cc-f08bd53966a1.htm?adId=2029&adType=41
Chennai,2020 Hyundai Grand i10 1.2 Kappa Sportz BSIV,"₹5.61 Lakh
Compare","22,280 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-sportz-bsiv-cars-Chennai_de76e32d-7f53-4a01-8ec1-828856ef978f.htm
Chennai,2022 Maruti Swift ZXI Plus,"₹7.03 Lakh
Compare","17,554 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-swift-zxi-plus-cars-Chennai_8e8b48bf-e6a8-4c60-89bf-76f75635fb56.htm
Chennai,2019 Maruti Ciaz Alpha Automatic BSIV,"₹7.72 Lakh
Compare","55,726 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-alpha-automatic-bsiv-cars-Chennai_76868317-4e38-4510-a8f0-b359fdda53d2.htm
Chennai,2016 Ford Figo 1.5P Titanium AT,"₹4 Lakh
Compare","30,000 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Ford-figo-15p-titanium-at-cars-Chennai_da3ec8af-3862-4faf-9ccf-6906fbcb5ff3.htm?adId=2108&adType=41
Chennai,2022 Maruti Swift Dzire ZXI CNG BSVI,"₹6.59 Lakh
Compare","80,711 kms",CNG,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-swift-dzire-zxi-cng-bsvi-cars-Chennai_13bd3351-6b01-4c4e-a3a7-35504359b834.htm
Chennai,2021 Hyundai Venue SX,"₹8.82 Lakh
Compare","70,893 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-venue-sx-cars-Chennai_3152922c-b0e5-42e6-a522-0e0fd0c0c2d8.htm
Chennai,2017 Hyundai i20 Active 1.2 SX,"₹5.15 Lakh
Compare","34,229 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-active-12-sx-cars-Chennai_01f5b9cc-4076-4431-ba35-fa8247f47194.htm
Chennai,2020 Tata Altroz XM,"₹4.60 Lakh
Compare","80,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Tata-altroz-xm-cars-Chennai_9dcfd59f-a390-4f59-bfd5-b349bccd2b2c.htm?adId=2140&adType=41
Chennai,2022 Hyundai Venue SX,"₹10.42 Lakh
Compare","42,043 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-venue-sx-cars-Chennai_63d80f39-3853-4e6e-8717-19305c8298b3.htm
Chennai,2022 Maruti Wagon R ZXI 1.2,"₹5.49 Lakh
Compare","97,588 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-wagon-r-zxi-12-cars-Chennai_4ca4f0b9-4730-418b-a3c9-cd1d89d5fc95.htm
Chennai,2021 Hyundai i20 Asta Turbo iMT,"₹8.17 Lakh
Compare","28,507 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-turbo-imt-cars-Chennai_3e186c16-65d4-477f-a7e1-1dcf8e279d53.htm
Chennai,2022 Mahindra Thar LX 4WD Hard Top BSVI,"₹14.25 Lakh
Compare","20,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-bsvi-cars-Chennai_adf6c289-91a0-4801-8a0d-f1ae2ac84eb3.htm?adId=2530&adType=41
Chennai,2021 Hyundai i20 Asta Turbo DCT,"₹8.33 Lakh
Compare","1,03,406 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-turbo-dct-cars-Chennai_cbd35af7-e1af-4092-ad8a-a42b719cd15d.htm
Chennai,2022 Hyundai Aura SX,"₹6.06 Lakh
Compare","25,690 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-aura-sx-cars-Chennai_d3ff94d3-e77a-47f5-ae79-4faf4276fe3d.htm
Chennai,2019 Ford Freestyle Titanium Plus,"₹5.22 Lakh
Compare","81,357 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Ford-freestyle-titanium-plus-cars-Chennai_b96927c7-a12b-4ec3-8b6e-bdce64de691e.htm
Chennai,2023 Hyundai Alcazar Signature (O) AE Turbo 7Str DCT,"₹18.50 Lakh
Compare","10,000 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Hyundai-alcazar-signature-o-ae-turbo-7str-dct-cars-Chennai_e6572222-f5b1-4314-9bd2-7595b7544472.htm?adId=2597&adType=41
